"No.","Time","Source","Destination","Protocol","Length","Info"
"218","0.062817","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27674, Time=60150090"
"219","0.062850","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0b8)"
"220","0.063042","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27675, Time=60150090"
"221","0.063083","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0b9)"
"222","0.063196","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27676, Time=60150090"
"223","0.063226","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0ba)"
"224","0.063308","192.168.3.14","192.168.100.5","RTP","901","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27677, Time=60150090, Mark"
"225","0.067881","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"226","0.068013","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"227","0.068138","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"228","0.068264","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"229","0.068389","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"230","0.068518","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"231","0.068627","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"232","0.068750","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"233","0.068865","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"234","0.068979","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"235","0.069105","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"236","0.100420","192.168.3.13","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58901, Time=60516456"
"237","0.101189","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58902, Time=60516456"
"238","0.101240","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f58)"
"239","0.101393","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58903, Time=60516456"
"240","0.101425","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f59)"
"241","0.101551","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58904, Time=60516456"
"242","0.101594","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f5a)"
"243","0.101777","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58905, Time=60516456"
"244","0.101808","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f5b)"
"245","0.101907","192.168.3.13","192.168.100.5","RTP","1187","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58906, Time=60516456, Mark"
"246","0.111345","192.168.3.12","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7030, Time=58588530"
"247","0.112273","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7031, Time=58588530"
"248","0.112304","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f57)"
"249","0.112510","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7032, Time=58588530"
"250","0.112539","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f58)"
"251","0.112705","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7033, Time=58588530"
"252","0.112737","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f59)"
"253","0.112926","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7034, Time=58588530"
"254","0.112927","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f5a)"
"255","0.113088","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7035, Time=58588530"
"256","0.113121","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f5b)"
"257","0.113212","192.168.3.12","192.168.100.5","RTP","1134","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7036, Time=58588530, Mark"
"258","0.127404","192.168.3.14","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27678, Time=60156096"
"259","0.128431","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27679, Time=60156096"
"260","0.128471","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0bb)"
"261","0.128653","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27680, Time=60156096"
"262","0.128685","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0bc)"
"263","0.128878","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27681, Time=60156096"
"264","0.128909","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0bd)"
"265","0.129067","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27682, Time=60156096"
"266","0.129119","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0be)"
"267","0.129265","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27683, Time=60156096"
"268","0.129295","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0bf)"
"269","0.129422","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27684, Time=60156096"
"270","0.129467","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0c0)"
"271","0.129643","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27685, Time=60156096"
"272","0.129678","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0c1)"
"273","0.129798","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27686, Time=60156096"
"274","0.129843","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0c2)"
"275","0.129901","192.168.3.14","192.168.100.5","RTP","208","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27687, Time=60156096, Mark"
"276","0.132024","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"277","0.132161","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"278","0.132297","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"279","0.132419","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"280","0.132534","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"281","0.132658","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"282","0.132773","192.168.3.11","192.168.100.5","TCP","1452","443  >  63453 [ACK] Seq=105931 Ack=1 Win=2532 Len=1398"
"283","0.132888","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"284","0.167052","192.168.3.13","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58907, Time=60522462"
"285","0.167829","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58908, Time=60522462"
"286","0.167865","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f5c)"
"287","0.168046","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58909, Time=60522462"
"288","0.168077","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f5d)"
"289","0.168249","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58910, Time=60522462"
"290","0.168282","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f5e)"
"291","0.168400","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58911, Time=60522462"
"292","0.168431","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f5f)"
"293","0.168550","192.168.3.13","192.168.100.5","RTP","1087","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58912, Time=60522462, Mark"
"294","0.172988","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=4195 Win=65335 Len=0"
"295","0.173035","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=6991 Win=65335 Len=0"
"296","0.173078","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=9787 Win=65335 Len=0"
"297","0.173087","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=12583 Win=65335 Len=0"
"298","0.177483","192.168.3.12","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7037, Time=58594536"
"299","0.178201","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7038, Time=58594536"
"300","0.178240","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f5c)"
"301","0.178402","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7039, Time=58594536"
"302","0.178435","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f5d)"
"303","0.178612","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7040, Time=58594536"
"304","0.178643","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f5e)"
"305","0.178748","192.168.3.12","192.168.100.5","RTP","1178","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7041, Time=58594536, Mark"
"306","0.191051","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=15379 Win=65335 Len=0"
"307","0.191081","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=17857 Win=65335 Len=0"
"308","0.191149","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=20653 Win=65335 Len=0"
"309","0.191216","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=23449 Win=65335 Len=0"
"310","0.191244","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=27643 Win=65335 Len=0"
"311","0.191303","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=31837 Win=65335 Len=0"
"312","0.191339","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=34633 Win=65335 Len=0"
"313","0.191367","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=37429 Win=65335 Len=0"
"314","0.191374","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=41623 Win=65335 Len=0"
"315","0.191411","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=44419 Win=65335 Len=0"
"316","0.191436","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=47215 Win=65335 Len=0"
"317","0.191605","192.168.3.11","192.168.100.5","TLSv1","407","[Packet size limited during capture]"
"318","0.194082","192.168.3.14","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27688, Time=60162102"
"319","0.195023","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27689, Time=60162102"
"320","0.195055","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0c3)"
"321","0.195242","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27690, Time=60162102"
"322","0.195273","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0c4)"
"323","0.196148","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27691, Time=60162102"
"324","0.196180","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0c5)"
"325","0.196584","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27692, Time=60162102"
"326","0.196618","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0c6)"
"327","0.198001","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27693, Time=60162102"
"328","0.198034","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0c7)"
"329","0.201368","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27694, Time=60162102"
"330","0.202263","192.168.3.11","192.168.100.5","TLSv1","1452","Application Data"
"331","0.202296","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0c8)"
"332","0.202394","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"333","0.202531","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"334","0.202657","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"335","0.202781","192.168.3.14","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27695, Time=60162102"
"336","0.202813","192.168.3.14","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=a0c9)"
"337","0.202917","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"338","0.203001","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"339","0.203131","192.168.3.14","192.168.100.5","RTP","1328","PT=DynamicRTP-Type-105, SSRC=0xC5375D28, Seq=27696, Time=60162102, Mark"
"340","0.203247","192.168.3.11","192.168.100.5","TLSv1","1452","[Packet size limited during capture]"
"341","0.204902","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=50011 Win=65335 Len=0"
"342","0.204961","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=52807 Win=65335 Len=0"
"343","0.204992","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=55603 Win=65335 Len=0"
"344","0.205075","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=58399 Win=65335 Len=0"
"345","0.205085","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=61195 Win=65335 Len=0"
"346","0.205093","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=63991 Win=65335 Len=0"
"347","0.205132","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=66787 Win=65335 Len=0"
"348","0.205203","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=69583 Win=65335 Len=0"
"349","0.205221","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=72379 Win=65335 Len=0"
"350","0.205270","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=75175 Win=65335 Len=0"
"351","0.205322","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=77971 Win=65335 Len=0"
"352","0.205332","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=80767 Win=65335 Len=0"
"353","0.233165","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=83563 Win=65335 Len=0"
"354","0.233205","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=87757 Win=65335 Len=0"
"355","0.233264","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=90553 Win=65335 Len=0"
"356","0.233275","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=93349 Win=65335 Len=0"
"357","0.233859","192.168.3.13","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58913, Time=60528468"
"358","0.234630","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58914, Time=60528468"
"359","0.234660","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f60)"
"360","0.234844","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58915, Time=60528468"
"361","0.234874","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f61)"
"362","0.234947","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=96145 Win=65335 Len=0"
"363","0.235020","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58916, Time=60528468"
"364","0.235054","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f62)"
"365","0.235246","192.168.3.13","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58917, Time=60528468"
"366","0.235279","192.168.3.13","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f63)"
"367","0.235379","192.168.3.13","192.168.100.5","RTP","1160","PT=DynamicRTP-Type-105, SSRC=0xA057D1FD, Seq=58918, Time=60528468, Mark"
"368","0.244421","192.168.3.12","192.168.100.5","RTP","209","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7042, Time=58600542"
"369","0.245120","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7043, Time=58600542"
"370","0.245151","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f5f)"
"371","0.245314","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7044, Time=58600542"
"372","0.245359","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f60)"
"373","0.245518","192.168.3.12","192.168.100.5","RTP","1450","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7045, Time=58600542"
"374","0.245552","192.168.3.12","192.168.100.5","IPv4","98","Fragmented IP protocol (proto=UDP 17, off=1416, ID=9f61)"
"375","0.245626","192.168.3.12","192.168.100.5","RTP","451","PT=DynamicRTP-Type-105, SSRC=0x5E4C6ABA, Seq=7046, Time=58600542, Mark"
"376","0.255962","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=98941 Win=65335 Len=0"
"377","0.256017","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=101737 Win=65335 Len=0"
"378","0.256057","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=104533 Win=65335 Len=0"
"379","0.256070","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=107329 Win=65335 Len=0"
"380","0.261686","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=109080 Win=65335 Len=0"
"381","0.261715","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=111876 Win=65335 Len=0"
"382","0.261780","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=114672 Win=65335 Len=0"
"383","0.261789","192.168.100.5","192.168.3.11","TCP","60","63453  >  443 [ACK] Seq=1 Ack=117468 Win=65335 Len=0"
